"Species","ID_No","Clutch.ID","Date.eggs.hatched","Stocking.density","Date.stocked","Tank.ID","Year","Date.metamorphosed","Mass.g.metamorphosed","Mark","Fate.comments","Mortality","Facility","Person Entering Data","Date.collected","Days.to.metamorphosis"
"Rcapito",865,"gf1",NA,78,"3/4/23",8,2023,2023-06-28,3.83,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",866,"gf1",NA,78,"3/4/23",8,2023,2023-06-28,3.79,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",867,"gf1",NA,78,"3/4/23",8,2023,2023-06-28,3.53,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",911,"gf1",NA,78,"3/4/23",8,2023,2023-06-28,3.69,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",913,"gf1",NA,78,"3/4/23",8,2023,2023-06-28,3.94,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",947,"gf1",NA,78,"3/4/23",8,2023,2023-06-30,3.66,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",948,"gf1",NA,78,"3/4/23",8,2023,2023-06-30,3.47,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",950,"gf1",NA,78,"3/4/23",8,2023,2023-06-30,3.05,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",951,"gf1",NA,78,"3/4/23",8,2023,2023-06-30,4.01,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",952,"gf1",NA,78,"3/4/23",8,2023,2023-06-30,4.05,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",953,"gf1",NA,78,"3/4/23",8,2023,2023-06-30,3.35,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",981,"gf1",NA,78,"3/4/23",8,2023,2023-06-30,3.59,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1002,"gf1",NA,78,"3/4/23",8,2023,2023-07-03,4.51,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1003,"gf1",NA,78,"3/4/23",8,2023,2023-07-03,3.06,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1048,"gf1",NA,78,"3/4/23",8,2023,2023-07-05,5.82,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1049,"gf1",NA,78,"3/4/23",8,2023,2023-07-05,5.33,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1050,"gf1",NA,78,"3/4/23",8,2023,2023-07-05,5.26,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1051,"gf1",NA,78,"3/4/23",8,2023,2023-07-05,5.11,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1052,"gf1",NA,78,"3/4/23",8,2023,2023-07-05,5.15,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1076,"gf1",NA,78,"3/4/23",8,2023,2023-07-07,3.45,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1077,"gf1",NA,78,"3/4/23",8,2023,2023-07-07,3.82,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1078,"gf1",NA,78,"3/4/23",8,2023,2023-07-07,3.95,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1079,"gf1",NA,78,"3/4/23",8,2023,2023-07-07,4.1,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1080,"gf1",NA,78,"3/4/23",8,2023,2023-07-07,3.81,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1091,"gf1",NA,78,"3/4/23",8,2023,2023-07-07,2.98,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1093,"gf1",NA,78,"3/4/23",8,2023,2023-07-07,3.32,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1098,"gf1",NA,78,"3/4/23",8,2023,2023-07-10,4.83,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1099,"gf1",NA,78,"3/4/23",8,2023,2023-07-10,5.56,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1100,"gf1",NA,78,"3/4/23",8,2023,2023-07-10,4,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1101,"gf1",NA,78,"3/4/23",8,2023,2023-07-10,3.54,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1102,"gf1",NA,78,"3/4/23",8,2023,2023-07-10,4.05,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1103,"gf1",NA,78,"3/4/23",8,2023,2023-07-10,4.51,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1104,"gf1",NA,78,"3/4/23",8,2023,2023-07-10,4.43,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1106,"gf1",NA,78,"3/4/23",8,2023,2023-07-10,2.96,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1107,"gf1",NA,78,"3/4/23",8,2023,2023-07-10,3.24,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1108,"gf1",NA,78,"3/4/23",8,2023,2023-07-10,3.45,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1128,"gf1",NA,78,"3/4/23",8,2023,2023-07-10,4.09,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1129,"gf1",NA,78,"3/4/23",8,2023,2023-07-10,3.64,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1137,"gf1",NA,78,"3/4/23",8,2023,2023-07-10,3.81,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1160,"gf1",NA,78,"3/4/23",8,2023,2023-07-12,6.45,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1164,"gf1",NA,78,"3/4/23",8,2023,2023-07-12,3.84,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1169,"gf1",NA,78,"3/4/23",8,2023,2023-07-12,3.33,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1173,"gf1",NA,78,"3/4/23",8,2023,2023-07-12,4.02,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1177,"gf1",NA,78,"3/4/23",8,2023,2023-07-14,5.17,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1181,"gf1",NA,78,"3/4/23",8,2023,2023-07-14,4.41,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1187,"gf1",NA,78,"3/4/23",8,2023,2023-07-17,7.65,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1188,"gf1",NA,78,"3/4/23",8,2023,2023-07-17,6.26,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1190,"gf1",NA,78,"3/4/23",8,2023,2023-07-17,3.71,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1191,"gf1",NA,78,"3/4/23",8,2023,2023-07-17,6.48,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1194,"gf1",NA,78,"3/4/23",8,2023,2023-07-17,5.17,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1195,"gf1",NA,78,"3/4/23",8,2023,2023-07-17,5.48,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",55,"gf1",NA,60,"3/4/23",9,2023,2023-06-10,4.68,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",190,"gf1",NA,60,"3/4/23",9,2023,2023-06-14,5.56,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",272,"gf1",NA,60,"3/4/23",9,2023,2023-06-16,5.44,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",273,"gf1",NA,60,"3/4/23",9,2023,2023-06-16,4.22,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",274,"gf1",NA,60,"3/4/23",9,2023,2023-06-16,4.41,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",275,"gf1",NA,60,"3/4/23",9,2023,2023-06-16,5.52,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",540,"gf1",NA,60,"3/4/23",9,2023,2023-06-21,4.32,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",541,"gf1",NA,60,"3/4/23",9,2023,2023-06-21,3.7,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",542,"gf1",NA,60,"3/4/23",9,2023,2023-06-21,4.34,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",543,"gf1",NA,60,"3/4/23",9,2023,2023-06-21,4.05,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",544,"gf1",NA,60,"3/4/23",9,2023,2023-06-21,3.17,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",545,"gf1",NA,60,"3/4/23",9,2023,2023-06-21,5.58,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",546,"gf1",NA,60,"3/4/23",9,2023,2023-06-21,4,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",547,"gf1",NA,60,"3/4/23",9,2023,2023-06-21,4.01,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",548,"gf1",NA,60,"3/4/23",9,2023,2023-06-21,4.44,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",549,"gf1",NA,60,"3/4/23",9,2023,2023-06-21,4.51,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",550,"gf1",NA,60,"3/4/23",9,2023,2023-06-21,4.4,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",597,"gf1",NA,60,"3/4/23",9,2023,2023-06-21,3.77,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",624,"gf1",NA,60,"3/4/23",9,2023,2023-06-23,4.18,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",625,"gf1",NA,60,"3/4/23",9,2023,2023-06-23,4.24,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",655,"gf1",NA,60,"3/4/23",9,2023,2023-06-23,4.06,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",672,"gf1",NA,60,"3/4/23",9,2023,2023-06-23,5.17,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",678,"gf1",NA,60,"3/4/23",9,2023,2023-06-23,3.49,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",766,"gf1",NA,60,"3/4/23",9,2023,2023-06-26,3.45,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",767,"gf1",NA,60,"3/4/23",9,2023,2023-06-26,4.26,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",858,"gf1",NA,60,"3/4/23",9,2023,2023-06-28,3.44,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",859,"gf1",NA,60,"3/4/23",9,2023,2023-06-28,4.73,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",860,"gf1",NA,60,"3/4/23",9,2023,2023-06-28,3.62,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",937,"gf1",NA,60,"3/4/23",9,2023,2023-06-30,4.73,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",938,"gf1",NA,60,"3/4/23",9,2023,2023-06-30,4.01,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",939,"gf1",NA,60,"3/4/23",9,2023,2023-06-30,4.7,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",993,"gf1",NA,60,"3/4/23",9,2023,2023-07-02,4.99,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",994,"gf1",NA,60,"3/4/23",9,2023,2023-07-02,5.06,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",995,"gf1",NA,60,"3/4/23",9,2023,2023-07-02,3.62,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1081,"gf1",NA,60,"3/4/23",9,2023,2023-07-07,5.07,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1082,"gf1",NA,60,"3/4/23",9,2023,2023-07-07,3.91,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1088,"gf1",NA,60,"3/4/23",9,2023,2023-07-07,4.96,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1140,"gf1",NA,60,"3/4/23",9,2023,2023-07-10,5.35,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",41,"gf1",NA,60,"3/4/23",10,2023,2023-06-10,4.19,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",298,"gf1",NA,60,"3/4/23",10,2023,2023-06-18,4.36,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",360,"gf1",NA,60,"3/4/23",10,2023,2023-06-18,5.83,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",361,"gf1",NA,60,"3/4/23",10,2023,2023-06-18,5.54,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",362,"gf1",NA,60,"3/4/23",10,2023,2023-06-18,4.15,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",379,"gf1",NA,60,"3/4/23",10,2023,2023-06-18,6.21,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",422,"gf1",NA,60,"3/4/23",10,2023,2023-06-19,4.42,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",423,"gf1",NA,60,"3/4/23",10,2023,2023-06-19,4.29,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",444,"gf1",NA,60,"3/4/23",10,2023,2023-06-21,4.17,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",445,"gf1",NA,60,"3/4/23",10,2023,2023-06-21,3.78,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",473,"gf1",NA,60,"3/4/23",10,2023,2023-06-21,3.46,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",577,"gf1",NA,60,"3/4/23",10,2023,2023-06-21,4.26,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",578,"gf1",NA,60,"3/4/23",10,2023,2023-06-21,3.66,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",598,"gf1",NA,60,"3/4/23",10,2023,2023-06-21,3.76,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",670,"gf1",NA,60,"3/4/23",10,2023,2023-06-23,3.12,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",700,"gf1",NA,60,"3/4/23",10,2023,2023-06-23,3.13,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",701,"gf1",NA,60,"3/4/23",10,2023,2023-06-23,3.64,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",733,"gf1",NA,60,"3/4/23",10,2023,2023-06-26,3.88,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",734,"gf1",NA,60,"3/4/23",10,2023,2023-06-26,3.35,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",819,"gf1",NA,60,"3/4/23",10,2023,2023-06-26,4.04,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",846,"gf1",NA,60,"3/4/23",10,2023,2023-06-28,4.64,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",847,"gf1",NA,60,"3/4/23",10,2023,2023-06-28,3.56,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",848,"gf1",NA,60,"3/4/23",10,2023,2023-06-28,2.95,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",849,"gf1",NA,60,"3/4/23",10,2023,2023-06-28,3.79,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",850,"gf1",NA,60,"3/4/23",10,2023,2023-06-28,3.88,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",851,"gf1",NA,60,"3/4/23",10,2023,2023-06-28,3.51,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",910,"gf1",NA,60,"3/4/23",10,2023,2023-06-28,3.81,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",922,"gf1",NA,60,"3/4/23",10,2023,2023-06-28,3.66,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",923,"gf1",NA,60,"3/4/23",10,2023,2023-06-28,3.65,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",926,"gf1",NA,60,"3/4/23",10,2023,2023-06-28,4.26,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",992,"gf1",NA,60,"3/4/23",10,2023,2023-07-02,3.34,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1087,"gf1",NA,60,"3/4/23",10,2023,2023-07-07,4.85,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1119,"gf1",NA,60,"3/4/23",10,2023,2023-07-10,3.03,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",132,"gf1",NA,60,"3/4/23",11,2023,2023-06-12,5.07,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",133,"gf1",NA,60,"3/4/23",11,2023,2023-06-12,4.56,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",241,"gf1",NA,60,"3/4/23",11,2023,2023-06-16,5.69,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",242,"gf1",NA,60,"3/4/23",11,2023,2023-06-16,5.29,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",644,"gf1",NA,60,"3/4/23",11,2023,2023-06-23,4.28,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",807,"gf1",NA,60,"3/4/23",11,2023,2023-06-26,4.68,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",808,"gf1",NA,60,"3/4/23",11,2023,2023-06-26,3.99,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",809,"gf1",NA,60,"3/4/23",11,2023,2023-06-26,4.74,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",876,"gf1",NA,60,"3/4/23",11,2023,2023-06-28,5.46,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",877,"gf1",NA,60,"3/4/23",11,2023,2023-06-28,4.96,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",878,"gf1",NA,60,"3/4/23",11,2023,2023-06-28,5.09,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",879,"gf1",NA,60,"3/4/23",11,2023,2023-06-28,5.65,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",880,"gf1",NA,60,"3/4/23",11,2023,2023-06-28,4.53,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",881,"gf1",NA,60,"3/4/23",11,2023,2023-06-28,5.3,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",974,"gf1",NA,60,"3/4/23",11,2023,2023-06-30,5.38,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",975,"gf1",NA,60,"3/4/23",11,2023,2023-06-30,4.69,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",976,"gf1",NA,60,"3/4/23",11,2023,2023-06-30,6.2,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",977,"gf1",NA,60,"3/4/23",11,2023,2023-06-30,6.17,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",978,"gf1",NA,60,"3/4/23",11,2023,2023-06-30,4.65,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",996,"gf1",NA,60,"3/4/23",11,2023,2023-07-02,6.23,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",997,"gf1",NA,60,"3/4/23",11,2023,2023-07-02,5.22,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1000,"gf1",NA,60,"3/4/23",11,2023,2023-07-03,4.68,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1001,"gf1",NA,60,"3/4/23",11,2023,2023-07-03,3.03,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",1127,"gf1",NA,60,"3/4/23",11,2023,2023-07-10,5.26,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",43,"gf1",NA,68,"3/4/23",12,2023,2023-06-10,4.84,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",44,"gf1",NA,68,"3/4/23",12,2023,2023-06-10,4.57,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",45,"gf1",NA,68,"3/4/23",12,2023,2023-06-10,5.43,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",46,"gf1",NA,68,"3/4/23",12,2023,2023-06-10,6.21,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",47,"gf1",NA,68,"3/4/23",12,2023,2023-06-10,5.62,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",48,"gf1",NA,68,"3/4/23",12,2023,2023-06-10,5.52,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",49,"gf1",NA,68,"3/4/23",12,2023,2023-06-10,6.7,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",50,"gf1",NA,68,"3/4/23",12,2023,2023-06-10,5.42,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",51,"gf1",NA,68,"3/4/23",12,2023,2023-06-10,6.5,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",52,"gf1",NA,68,"3/4/23",12,2023,2023-06-10,5.26,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",53,"gf1",NA,68,"3/4/23",12,2023,2023-06-10,5.8,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",54,"gf1",NA,68,"3/4/23",12,2023,2023-06-10,5.36,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",121,"gf1",NA,68,"3/4/23",12,2023,2023-06-12,6.01,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",122,"gf1",NA,68,"3/4/23",12,2023,2023-06-12,4.57,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",123,"gf1",NA,68,"3/4/23",12,2023,2023-06-12,5.16,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",124,"gf1",NA,68,"3/4/23",12,2023,2023-06-12,4.5,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",125,"gf1",NA,68,"3/4/23",12,2023,2023-06-12,7.14,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",126,"gf1",NA,68,"3/4/23",12,2023,2023-06-12,6.17,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",127,"gf1",NA,68,"3/4/23",12,2023,2023-06-12,6.2,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",128,"gf1",NA,68,"3/4/23",12,2023,2023-06-12,5,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",129,"gf1",NA,68,"3/4/23",12,2023,2023-06-12,4.15,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",130,"gf1",NA,68,"3/4/23",12,2023,2023-06-12,4.83,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",131,"gf1",NA,68,"3/4/23",12,2023,2023-06-12,5.99,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",203,"gf1",NA,68,"3/4/23",12,2023,2023-06-14,4.94,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",204,"gf1",NA,68,"3/4/23",12,2023,2023-06-14,6.57,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",210,"gf1",NA,68,"3/4/23",12,2023,2023-06-15,5.17,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",250,"gf1",NA,68,"3/4/23",12,2023,2023-06-16,4.57,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",347,"gf1",NA,68,"3/4/23",12,2023,2023-06-18,5.52,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",348,"gf1",NA,68,"3/4/23",12,2023,2023-06-18,4.83,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",349,"gf1",NA,68,"3/4/23",12,2023,2023-06-18,4.77,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",350,"gf1",NA,68,"3/4/23",12,2023,2023-06-18,4.91,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",351,"gf1",NA,68,"3/4/23",12,2023,2023-06-18,4.47,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",369,"gf1",NA,68,"3/4/23",12,2023,2023-06-18,4.33,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",380,"gf1",NA,68,"3/4/23",12,2023,2023-06-18,4.25,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",381,"gf1",NA,68,"3/4/23",12,2023,2023-06-18,4.01,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",410,"gf1",NA,68,"3/4/23",12,2023,2023-06-19,6,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",411,"gf1",NA,68,"3/4/23",12,2023,2023-06-19,7.06,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",412,"gf1",NA,68,"3/4/23",12,2023,2023-06-19,5.04,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",413,"gf1",NA,68,"3/4/23",12,2023,2023-06-19,4.99,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",414,"gf1",NA,68,"3/4/23",12,2023,2023-06-19,6.16,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",415,"gf1",NA,68,"3/4/23",12,2023,2023-06-19,5.21,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",455,"gf1",NA,68,"3/4/23",12,2023,2023-06-21,5.53,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",465,"gf1",NA,68,"3/4/23",12,2023,2023-06-21,5,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",471,"gf1",NA,68,"3/4/23",12,2023,2023-06-21,4.78,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",480,"gf1",NA,68,"3/4/23",12,2023,2023-06-21,5.26,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",484,"gf1",NA,68,"3/4/23",12,2023,2023-06-21,5.6,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",488,"gf1",NA,68,"3/4/23",12,2023,2023-06-21,4.94,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
"Rcapito",496,"gf1",NA,68,"3/4/23",12,2023,2023-06-21,4.48,"N/A","N/A","N/A","UGA","CE","2/13/23",NA
