ObjectID,GlobalID,CreationDate,Creator,EditDate,Editor,Date and Time,Observer,Other - Observer,Facility,Other - Facility,Tank.ID,Other - Tank,Mass.g.metamorphosed,Mark,Fate.comments,x,y,Date.metamorphosed,Time,Year,Date.eggs.hatched,Date.stocked,Days.to.metamorphosis,Clutch.ID,Stocking.density
687,51aff185-a742-487e-ba9b-a902fbceaf99,6/26/24 13:01,ek30648_USG,6/26/24 13:01,ek30648_USG,6/26/24 10:52,Corrie Navis,NA,UGA,NA,12,NA,6.04,NA,NA,-83.35768776,33.8907528,6/26/24,10:52:00,2024,NA,3/18/24,,GF3,60
738,d10fb90b-05b0-4c76-89d7-84948901dd70,6/26/24 14:17,ek30648_USG,6/26/24 14:17,ek30648_USG,6/26/24 13:42,Eva Kerr,NA,UGA,NA,12,NA,6.72,NA,NA,-83.35767739,33.89078697,6/26/24,13:42:00,2024,NA,3/18/24,,GF3,60
784,8bed4c56-9190-4686-b071-47de7b957fb7,6/28/24 12:48,agc93487_USG,6/28/24 12:48,agc93487_USG,6/28/24 10:37,Andie Crenshaw,NA,UGA,NA,12,NA,6.74,NA,NA,0,0,6/28/24,10:37:00,2024,NA,3/18/24,,GF3,60
112,d488d52c-4cbf-47db-8a6d-419e1202ef77,6/14/24 13:42,kfh39602_USG,6/14/24 13:42,kfh39602_USG,6/14/24 13:39,Kristina Hefferle,NA,Warm Springs,NA,13,NA,7.18,NA,NA,-83.35767718,33.89079157,6/14/24,13:39:00,2024,NA,3/18/24,,GF4,60
177,ddeef972-4be0-4f04-9ac4-0999649226f5,6/17/24 13:42,vkinney_USG,6/17/24 13:42,vkinney_USG,6/17/24 13:41,Vanessa Terrell,NA,UGA,NA,13,NA,5.44,NA,NA,-83.35770095,33.89078445,6/17/24,13:41:00,2024,NA,3/18/24,,GF4,60
178,85d854d4-42d2-4362-ab22-0a1ad7d5f7f4,6/17/24 13:42,vkinney_USG,6/17/24 13:42,vkinney_USG,6/17/24 13:42,Vanessa Terrell,NA,UGA,NA,13,NA,5.11,NA,NA,-83.35771328,33.89080736,6/17/24,13:42:00,2024,NA,3/18/24,,GF4,60
179,577ca622-9e77-45a6-86ac-78efa1a00a87,6/17/24 13:43,vkinney_USG,6/17/24 13:43,vkinney_USG,6/17/24 13:42,Vanessa Terrell,NA,UGA,NA,13,NA,5.08,NA,NA,-83.35771802,33.89080415,6/17/24,13:42:00,2024,NA,3/18/24,,GF4,60
180,8cb7c091-c163-4587-9fd0-dd7cd359259c,6/17/24 13:43,vkinney_USG,6/17/24 13:43,vkinney_USG,6/17/24 13:43,Vanessa Terrell,NA,UGA,NA,13,NA,4.91,NA,NA,-83.35767068,33.89078317,6/17/24,13:43:00,2024,NA,3/18/24,,GF4,60
181,b8d98992-f891-4225-948b-bcfd658f16dc,6/17/24 13:43,vkinney_USG,6/17/24 13:43,vkinney_USG,6/17/24 13:43,Vanessa Terrell,NA,UGA,NA,13,NA,3.86,NA,NA,-83.35767374,33.8907946,6/17/24,13:43:00,2024,NA,3/18/24,,GF4,60
360,1b119e01-8b72-4c10-9c9c-cd20b7105451,6/19/24 14:23,cjn07548_USG,6/19/24 14:23,cjn07548_USG,6/19/24 14:21,Corrie Navis,NA,UGA,NA,13,NA,3.47,NA,NA,-83.35767856,33.89079013,6/19/24,14:21:00,2024,NA,3/18/24,,GF4,60
361,6cfab308-1c2a-4c44-8044-6ee7416cb28a,6/19/24 14:23,cjn07548_USG,6/19/24 14:23,cjn07548_USG,6/19/24 14:22,Corrie Navis,NA,UGA,NA,13,NA,4.45,NA,NA,-83.3576771,33.89079056,6/19/24,14:22:00,2024,NA,3/18/24,,GF4,60
371,cbd126cf-449b-4b4d-a45e-971f798a0f9a,6/19/24 14:31,cjn07548_USG,6/19/24 14:31,cjn07548_USG,6/19/24 14:29,Corrie Navis,NA,UGA,NA,13,NA,4.36,NA,NA,-83.35766815,33.890801,6/19/24,14:29:00,2024,NA,3/18/24,,GF4,60
433,2d977396-f9f5-4716-af53-16e609028dff,6/21/24 12:46,agc93487_USG,6/21/24 12:46,agc93487_USG,6/21/24 12:46,Andie Crenshaw,NA,UGA,NA,13,NA,3.95,NA,NA,-83.35775383,33.89081388,6/21/24,12:46:00,2024,NA,3/18/24,,GF4,60
434,48e3c1b6-2433-4bb2-9704-42fb591d1897,6/21/24 12:47,agc93487_USG,6/21/24 12:47,agc93487_USG,6/21/24 12:47,Andie Crenshaw,NA,UGA,NA,13,NA,5.67,NA,NA,-83.35775383,33.89081388,6/21/24,12:47:00,2024,NA,3/18/24,,GF4,60
435,67af1e36-3f7d-49d7-93c6-8e7ce665f367,6/21/24 12:47,agc93487_USG,6/21/24 12:47,agc93487_USG,6/21/24 12:47,Andie Crenshaw,NA,UGA,NA,13,NA,5.15,NA,NA,-83.35775383,33.89081388,6/21/24,12:47:00,2024,NA,3/18/24,,GF4,60
436,88e2cb6d-d29e-43c7-96b2-5d0845c42629,6/21/24 12:47,agc93487_USG,6/21/24 12:47,agc93487_USG,6/21/24 12:47,Andie Crenshaw,NA,UGA,NA,13,NA,4.65,NA,NA,-83.35775383,33.89081388,6/21/24,12:47:00,2024,NA,3/18/24,,GF4,60
479,3260df87-ca22-4216-8e37-b70c2bb5acae,6/21/24 13:19,agc93487_USG,6/21/24 13:19,agc93487_USG,6/21/24 13:19,Andie Crenshaw,NA,UGA,NA,13,NA,5.05,NA,NA,-83.3577241,33.89082049,6/21/24,13:19:00,2024,NA,3/18/24,,GF4,60
510,52dd8e4c-b9fc-44c3-8d9b-b5ccb02fd07c,6/24/24 12:59,agc93487_USG,6/24/24 12:59,agc93487_USG,6/24/24 10:17,Andie Crenshaw,NA,UGA,NA,13,NA,6.23,NA,NA,-83.35773843,33.89078951,6/24/24,10:17:00,2024,NA,3/18/24,,GF4,60
512,4707de66-dce2-4b95-8ad9-a71884d424b2,6/24/24 12:59,agc93487_USG,6/24/24 12:59,agc93487_USG,6/24/24 10:20,Andie Crenshaw,NA,UGA,NA,13,NA,4.84,NA,NA,-83.3576425,33.89073182,6/24/24,10:20:00,2024,NA,3/18/24,,GF4,60
614,1ddb5992-6dca-496d-af49-35472d92660f,6/24/24 14:02,agc93487_USG,6/24/24 14:02,agc93487_USG,6/24/24 13:55,Andie Crenshaw,NA,UGA,NA,13,NA,4.46,NA,NA,-83.3576702,33.89077986,6/24/24,13:55:00,2024,NA,3/18/24,,GF4,60
615,aad41410-34f6-4177-acd0-b1fd42ebb3a4,6/24/24 14:02,agc93487_USG,6/24/24 14:02,agc93487_USG,6/24/24 13:56,Andie Crenshaw,NA,UGA,NA,13,NA,5.25,NA,NA,-83.35767979,33.89072578,6/24/24,13:56:00,2024,NA,3/18/24,,GF4,60
616,bb29613c-fe23-4e49-b4fc-e07ce6b10874,6/24/24 14:02,agc93487_USG,6/24/24 14:02,agc93487_USG,6/24/24 13:56,Andie Crenshaw,NA,UGA,NA,13,NA,4.21,NA,NA,-83.35768705,33.89066602,6/24/24,13:56:00,2024,NA,3/18/24,,GF4,60
617,5eb70000-005e-4c23-8cec-e9c086944c9d,6/24/24 14:02,agc93487_USG,6/24/24 14:02,agc93487_USG,6/24/24 13:56,Andie Crenshaw,NA,UGA,NA,13,NA,5.2,NA,NA,-83.35767254,33.89066712,6/24/24,13:56:00,2024,NA,3/18/24,,GF4,60
618,b5e0a308-dbad-4c8a-b417-d8abea476753,6/24/24 14:02,agc93487_USG,6/24/24 14:02,agc93487_USG,6/24/24 13:57,Andie Crenshaw,NA,UGA,NA,13,NA,5.35,NA,NA,-83.35765278,33.89069222,6/24/24,13:57:00,2024,NA,3/18/24,,GF4,60
619,11c55c76-61ac-497e-b59a-7a7929c4dc3f,6/24/24 14:02,agc93487_USG,6/24/24 14:02,agc93487_USG,6/24/24 13:57,Andie Crenshaw,NA,UGA,NA,13,NA,5.32,NA,NA,-83.35768531,33.89070735,6/24/24,13:57:00,2024,NA,3/18/24,,GF4,60
682,21c1416b-9daa-4823-9eef-4ac8186b49aa,6/26/24 13:01,ek30648_USG,6/26/24 13:01,ek30648_USG,6/26/24 10:49,Corrie Navis,NA,UGA,NA,13,NA,4.27,NA,NA,-83.35765888,33.89078137,6/26/24,10:49:00,2024,NA,3/18/24,,GF4,60
686,36961da7-83a7-4af2-a8b0-5aae0827b9bc,6/26/24 13:01,ek30648_USG,6/26/24 13:01,ek30648_USG,6/26/24 10:51,Corrie Navis,NA,UGA,NA,13,NA,4.55,NA,NA,-83.357676,33.89073379,6/26/24,10:51:00,2024,NA,3/18/24,,GF4,60
715,2e2fe95a-a3bb-4a54-aa3b-58e3515bf8c1,6/26/24 13:35,ek30648_USG,6/26/24 13:35,ek30648_USG,6/26/24 13:22,Eva Kerr,NA,UGA,NA,13,NA,5.08,NA,NA,-83.3576572,33.89080064,6/26/24,13:22:00,2024,NA,3/18/24,,GF4,60
716,ddd3fd29-0ce7-44eb-b83c-3b9c1a0660e3,6/26/24 13:35,ek30648_USG,6/26/24 13:35,ek30648_USG,6/26/24 13:23,Eva Kerr,NA,UGA,NA,13,NA,6.01,NA,NA,-83.35765406,33.89079947,6/26/24,13:23:00,2024,NA,3/18/24,,GF4,60
717,7d5535f9-a26f-473e-bbe9-91bc3d22f23d,6/26/24 13:35,ek30648_USG,6/26/24 13:35,ek30648_USG,6/26/24 13:24,Eva Kerr,NA,UGA,NA,13,NA,5.67,NA,NA,-83.35765406,33.89079947,6/26/24,13:24:00,2024,NA,3/18/24,,GF4,60
718,f17568e5-32f2-41ab-af9b-38cd117cb5dd,6/26/24 13:35,ek30648_USG,6/26/24 13:35,ek30648_USG,6/26/24 13:24,Eva Kerr,NA,UGA,NA,13,NA,3.76,NA,NA,-83.35765543,33.89079214,6/26/24,13:24:00,2024,NA,3/18/24,,GF4,60
794,2bb417d2-5b0b-4385-a0db-9370d54131af,6/28/24 12:48,agc93487_USG,6/28/24 12:48,agc93487_USG,6/28/24 12:16,Andie Crenshaw,NA,UGA,NA,13,NA,3.83,NA,NA,-83.35766551,33.89082088,6/28/24,12:16:00,2024,NA,3/18/24,,GF4,60
795,2ddf0c6a-ea8c-43c0-bc6c-b3041ff0c5d2,6/28/24 12:48,agc93487_USG,6/28/24 12:48,agc93487_USG,6/28/24 12:18,Andie Crenshaw,NA,UGA,NA,13,NA,4.6,NA,NA,-83.35768455,33.89075162,6/28/24,12:18:00,2024,NA,3/18/24,,GF4,60
796,437f3cb4-c4dd-4806-a2a8-d360097c6e63,6/28/24 12:48,agc93487_USG,6/28/24 12:48,agc93487_USG,6/28/24 12:18,Andie Crenshaw,NA,UGA,NA,13,NA,4.41,NA,NA,-83.35770345,33.89076464,6/28/24,12:18:00,2024,NA,3/18/24,,GF4,60
797,3699e924-3eee-4f04-a1a4-966d40d51bd3,6/28/24 12:48,agc93487_USG,6/28/24 12:48,agc93487_USG,6/28/24 12:19,Andie Crenshaw,NA,UGA,NA,13,NA,4.19,NA,NA,-83.35767059,33.89077248,6/28/24,12:19:00,2024,NA,3/18/24,,GF4,60
798,b884e2c4-62fa-4cf5-b88d-3027955c8eb9,6/28/24 12:48,agc93487_USG,6/28/24 12:48,agc93487_USG,6/28/24 12:20,Andie Crenshaw,NA,UGA,NA,13,NA,4.73,NA,NA,-83.35767692,33.89076347,6/28/24,12:20:00,2024,NA,3/18/24,,GF4,60
892,a5f8a18c-0579-4a9b-9c75-7109b1090b90,7/1/24 12:39,ek30648_USG,7/1/24 12:39,ek30648_USG,7/1/24 12:18,Eva Kerr,NA,UGA,NA,13,NA,4.82,NA,NA,-83.35767669,33.89073797,7/1/24,12:18:00,2024,NA,3/18/24,,GF4,60
902,cd52d509-3d89-4f0b-aed5-4e739a2a2b16,7/1/24 12:39,ek30648_USG,7/1/24 12:39,ek30648_USG,7/1/24 12:27,Eva Kerr,NA,UGA,NA,13,NA,4.7,NA,NA,-83.35769663,33.89075018,7/1/24,12:27:00,2024,NA,3/18/24,,GF4,60
903,98dfdf2e-6818-495c-b445-c5c675b9707a,7/1/24 12:39,ek30648_USG,7/1/24 12:39,ek30648_USG,7/1/24 12:28,Eva Kerr,NA,UGA,NA,13,NA,4.49,NA,NA,-83.35769961,33.89076334,7/1/24,12:28:00,2024,NA,3/18/24,,GF4,60
929,db188124-d7ca-4d58-96dd-1ba026b49eb6,7/1/24 13:20,ek30648_USG,7/1/24 13:20,ek30648_USG,7/1/24 12:57,Eva Kerr,NA,UGA,NA,13,NA,5.35,NA,NA,-83.35770817,33.8907421,7/1/24,12:57:00,2024,NA,3/18/24,,GF4,60
969,78dec127-9a3b-41a4-83e0-6408a05ccf0e,7/1/24 16:28,kfh39602_USG,7/1/24 16:28,kfh39602_USG,6/28/24 14:40,Kristina Hefferle,NA,UGA,NA,13,NA,4.83,NA,NA,-83.35766825,33.89081827,6/28/24,14:40:00,2024,NA,3/18/24,,GF4,60
994,44fcb969-9183-467b-b921-5fd49f49717c,7/3/24 11:26,ccarter_USG,7/3/24 11:26,ccarter_USG,7/3/24 11:18,Vanessa Terrell,NA,UGA,NA,13,NA,5.14,NA,Pulled 6/28/24,-83.3576596,33.89077254,7/3/24,11:18:00,2024,NA,3/18/24,,GF4,60
999,63b09d51-bb9a-4d70-b0f2-427776b41530,7/3/24 11:49,ccarter_USG,7/3/24 11:49,ccarter_USG,7/3/24 11:26,Vanessa Terrell,NA,UGA,NA,13,NA,4.85,NA,NA,-83.35767985,33.89076708,7/3/24,11:26:00,2024,NA,3/18/24,,GF4,60
1000,1e51e43d-4096-4956-90c3-d39d82624f57,7/3/24 11:49,ccarter_USG,7/3/24 11:49,ccarter_USG,7/3/24 11:30,Vanessa Terrell,NA,UGA,NA,13,NA,3.93,NA,NA,-83.35768833,33.89077467,7/3/24,11:30:00,2024,NA,3/18/24,,GF4,60
1039,796af8f8-be68-4a8d-bc7e-202d2c055e4a,7/3/24 12:21,ccarter_USG,7/3/24 12:21,ccarter_USG,7/3/24 12:21,Vanessa Terrell,NA,UGA,NA,13,NA,6.01,NA,NA,-83.35765606,33.89076582,7/3/24,12:21:00,2024,NA,3/18/24,,GF4,60
1041,2c740a73-ba84-4cdb-a04d-22458de400a9,7/3/24 12:23,ccarter_USG,7/3/24 12:23,ccarter_USG,7/3/24 12:22,Vanessa Terrell,NA,UGA,NA,13,NA,5.28,NA,NA,-83.35765606,33.89076582,7/3/24,12:22:00,2024,NA,3/18/24,,GF4,60
1083,18fc1d73-3329-4003-9405-5b8780bc3c97,7/5/24 18:10,kfh39602_USG,7/5/24 18:10,kfh39602_USG,7/5/24 12:58,Kristina Hefferle,NA,UGA,NA,13,NA,5.6,NA,NA,-83.3576874,33.89079766,7/5/24,12:58:00,2024,NA,3/18/24,,GF4,60
1096,19a909a8-1239-444e-adee-636426dcea9f,7/5/24 18:10,kfh39602_USG,7/5/24 18:10,kfh39602_USG,7/5/24 13:11,Kristina Hefferle,NA,UGA,NA,13,NA,6.08,NA,NA,-83.35769095,33.89078707,7/5/24,13:11:00,2024,NA,3/18/24,,GF4,60
1115,3c2e881c-0e68-414d-9117-6ead926d11f6,7/8/24 11:58,vkinney_USG,7/8/24 11:58,vkinney_USG,7/8/24 11:57,Vanessa Terrell,NA,UGA,NA,13,NA,5.33,NA,NA,-83.35769687,33.89076113,7/8/24,11:57:00,2024,NA,3/18/24,,GF4,60
1116,9eb31680-052b-4d07-9d66-17f74ed3942b,7/8/24 11:58,vkinney_USG,7/8/24 11:58,vkinney_USG,7/8/24 11:58,Vanessa Terrell,NA,UGA,NA,13,NA,4.3,NA,NA,-83.35769158,33.89077293,7/8/24,11:58:00,2024,NA,3/18/24,,GF4,60
1200,67f6e08f-b7a1-45a5-889d-f9a669e5f744,7/17/24 13:54,vkinney_USG,7/17/24 13:54,vkinney_USG,7/17/24 13:54,Vanessa Terrell,NA,UGA,NA,13,NA,6.37,NA,NA,-83.35771214,33.89075016,7/17/24,13:54:00,2024,NA,3/18/24,,GF4,60
1201,96ca5bec-2382-404a-980a-605163f8da36,7/17/24 13:55,vkinney_USG,7/17/24 13:55,vkinney_USG,7/17/24 13:55,Vanessa Terrell,NA,UGA,NA,13,NA,5.06,NA,NA,-83.35771883,33.89076623,7/17/24,13:55:00,2024,NA,3/18/24,,GF4,60
227,94ef1bad-ce15-46cd-8996-ab487f283d6a,6/17/24 14:25,vkinney_USG,6/17/24 14:25,vkinney_USG,6/17/24 14:24,Vanessa Terrell,NA,UGA,NA,14,NA,4.92,NA,NA,-83.35769163,33.89080322,6/17/24,14:24:00,2024,NA,3/18/24,,GF3,60
314,dbfb9732-1782-4f61-979e-03ea992a3a3a,6/19/24 13:37,cjn07548_USG,6/19/24 13:37,cjn07548_USG,6/19/24 13:34,Corrie Navis,NA,UGA,NA,14,NA,5.24,NA,NA,-83.35768234,33.89079789,6/19/24,13:34:00,2024,NA,3/18/24,,GF3,60
315,fb460155-c047-4a8d-815e-ddf7092ee1f5,6/19/24 13:37,cjn07548_USG,6/19/24 13:37,cjn07548_USG,6/19/24 13:34,Corrie Navis,NA,UGA,NA,14,NA,4.42,NA,NA,-83.35769067,33.89081687,6/19/24,13:34:00,2024,NA,3/18/24,,GF3,60
316,12465020-9ef4-482f-9554-f902ddaf36c8,6/19/24 13:37,cjn07548_USG,6/19/24 13:37,cjn07548_USG,6/19/24 13:34,Corrie Navis,NA,UGA,NA,14,NA,5.33,NA,NA,-83.35771471,33.89080036,6/19/24,13:34:00,2024,NA,3/18/24,,GF3,60
317,f33479f1-83f8-40b4-8887-56151d591716,6/19/24 13:37,cjn07548_USG,6/19/24 13:37,cjn07548_USG,6/19/24 13:35,Corrie Navis,NA,UGA,NA,14,NA,5.74,NA,NA,-83.35773772,33.89080813,6/19/24,13:35:00,2024,NA,3/18/24,,GF3,60
318,1d67f828-e7b4-4646-9914-ff38248f21a8,6/19/24 13:37,cjn07548_USG,6/19/24 13:37,cjn07548_USG,6/19/24 13:35,Corrie Navis,NA,UGA,NA,14,NA,5.39,NA,NA,-83.35770635,33.89080949,6/19/24,13:35:00,2024,NA,3/18/24,,GF3,60
319,0801941c-6c50-42e6-950d-452306d35e90,6/19/24 13:37,cjn07548_USG,6/19/24 13:37,cjn07548_USG,6/19/24 13:35,Corrie Navis,NA,UGA,NA,14,NA,4.16,NA,NA,-83.35771267,33.89083195,6/19/24,13:35:00,2024,NA,3/18/24,,GF3,60
320,93f90528-217e-485b-bc56-2c1133c1e04d,6/19/24 13:37,cjn07548_USG,6/19/24 13:37,cjn07548_USG,6/19/24 13:35,Corrie Navis,NA,UGA,NA,14,NA,4.43,NA,NA,-83.35770896,33.89084773,6/19/24,13:35:00,2024,NA,3/18/24,,GF3,60
321,d85f847d-1044-4cc8-b8f9-95bdabf82976,6/19/24 13:37,cjn07548_USG,6/19/24 13:37,cjn07548_USG,6/19/24 13:36,Corrie Navis,NA,UGA,NA,14,NA,3.47,NA,NA,-83.35771927,33.89081262,6/19/24,13:36:00,2024,NA,3/18/24,,GF3,60
322,f6a3a866-84c3-46a9-b54f-c73e47cffcf9,6/19/24 13:37,cjn07548_USG,6/19/24 13:37,cjn07548_USG,6/19/24 13:36,Corrie Navis,NA,UGA,NA,14,NA,4.94,NA,NA,-83.35772225,33.89082623,6/19/24,13:36:00,2024,NA,3/18/24,,GF3,60
323,2929595a-a9bf-4445-994b-5134849c232a,6/19/24 13:37,cjn07548_USG,6/19/24 13:37,cjn07548_USG,6/19/24 13:36,Corrie Navis,NA,UGA,NA,14,NA,4.43,NA,NA,-83.35772717,33.89085173,6/19/24,13:36:00,2024,NA,3/18/24,,GF3,60
429,4b4292ac-a18d-4462-bf2e-720b425f574d,6/21/24 12:45,agc93487_USG,6/21/24 12:45,agc93487_USG,6/21/24 12:45,Andie Crenshaw,NA,UGA,NA,14,NA,4.86,NA,NA,-83.35774986,33.89083866,6/21/24,12:45:00,2024,NA,3/18/24,,GF3,60
430,920d6021-409c-49bb-8940-5140dd0233c4,6/21/24 12:45,agc93487_USG,6/21/24 12:45,agc93487_USG,6/21/24 12:45,Andie Crenshaw,NA,UGA,NA,14,NA,3.86,NA,NA,-83.35775383,33.89081388,6/21/24,12:45:00,2024,NA,3/18/24,,GF3,60
431,4bf48bdd-3356-4dd7-ae9a-4cb04557bb8a,6/21/24 12:46,agc93487_USG,6/21/24 12:46,agc93487_USG,6/21/24 12:45,Andie Crenshaw,NA,UGA,NA,14,NA,4.14,NA,NA,-83.35775383,33.89081388,6/21/24,12:45:00,2024,NA,3/18/24,,GF3,60
432,cf44b7af-1fa2-458d-9c3d-7a6a71eda885,6/21/24 12:46,agc93487_USG,6/21/24 12:46,agc93487_USG,6/21/24 12:46,Andie Crenshaw,NA,UGA,NA,14,NA,4.25,NA,NA,-83.35775383,33.89081388,6/21/24,12:46:00,2024,NA,3/18/24,,GF3,60
485,96e2ddbd-266a-4ed5-8f65-7cfee1b9d6e6,6/21/24 13:23,agc93487_USG,6/21/24 13:23,agc93487_USG,6/21/24 13:23,Andie Crenshaw,NA,UGA,NA,14,NA,5.12,NA,NA,-83.35761681,33.89076723,6/21/24,13:23:00,2024,NA,3/18/24,,GF3,60
486,11ea1352-b05f-49ed-b83f-7188c37a1184,6/21/24 13:26,agc93487_USG,6/21/24 13:26,agc93487_USG,6/21/24 13:26,Andie Crenshaw,NA,UGA,NA,14,NA,5.19,NA,NA,-83.35770279,33.89079406,6/21/24,13:26:00,2024,NA,3/18/24,,GF3,60
506,1dacb686-287a-4f5d-9e40-c9119b740fc8,6/24/24 12:58,agc93487_USG,6/24/24 12:58,agc93487_USG,6/24/24 10:11,Andie Crenshaw,NA,UGA,NA,14,NA,4.73,NA,NA,-83.35773843,33.89078951,6/24/24,10:11:00,2024,NA,3/18/24,,GF3,60
508,c48609b0-2419-421b-8c1e-102d4ebe9603,6/24/24 12:58,agc93487_USG,6/24/24 12:58,agc93487_USG,6/24/24 10:15,Andie Crenshaw,NA,UGA,NA,14,NA,5.51,NA,NA,-83.35773843,33.89078951,6/24/24,10:15:00,2024,NA,3/18/24,,GF3,60
528,83467d70-dfea-4104-9b45-04d1f8ae22c4,6/24/24 13:28,agc93487_USG,6/24/24 13:28,agc93487_USG,6/24/24 13:02,Andie Crenshaw,NA,UGA,NA,14,NA,3.85,NA,NA,-83.35767444,33.89079932,6/24/24,13:02:00,2024,NA,3/18/24,,GF3,60
529,9294fa72-fd5f-4d44-bf76-4dfc90594c08,6/24/24 13:28,agc93487_USG,6/24/24 13:28,agc93487_USG,6/24/24 13:02,Andie Crenshaw,NA,UGA,NA,14,NA,5.24,NA,NA,-83.35766564,33.89078578,6/24/24,13:02:00,2024,NA,3/18/24,,GF3,60
530,d87aecf6-f4b2-49b9-9ffd-2576c9dbe7e2,6/24/24 13:28,agc93487_USG,6/24/24 13:28,agc93487_USG,6/24/24 13:03,Andie Crenshaw,NA,UGA,NA,14,NA,6.16,NA,NA,-83.35764777,33.89079169,6/24/24,13:03:00,2024,NA,3/18/24,,GF3,60
531,2faf521f-adde-4df9-8572-a65da204f1df,6/24/24 13:28,agc93487_USG,6/24/24 13:28,agc93487_USG,6/24/24 13:03,Andie Crenshaw,NA,UGA,NA,14,NA,6.92,NA,NA,-83.35757701,33.89081083,6/24/24,13:03:00,2024,NA,3/18/24,,GF3,60
532,d5ba5c23-f907-436d-9271-a9ddd5c7faa0,6/24/24 13:28,agc93487_USG,6/24/24 13:28,agc93487_USG,6/24/24 13:04,Andie Crenshaw,NA,UGA,NA,14,NA,4.26,NA,NA,-83.35763019,33.89079281,6/24/24,13:04:00,2024,NA,3/18/24,,GF3,60
533,e81f962b-abf1-4ad8-9b70-f5ed4e37c11d,6/24/24 13:28,agc93487_USG,6/24/24 13:28,agc93487_USG,6/24/24 13:04,Andie Crenshaw,NA,UGA,NA,14,NA,4.22,NA,NA,-83.3577007,33.8908085,6/24/24,13:04:00,2024,NA,3/18/24,,GF3,60
534,97361dd8-7f54-4b01-8cbb-3794aa96e456,6/24/24 13:28,agc93487_USG,6/24/24 13:28,agc93487_USG,6/24/24 13:04,Andie Crenshaw,NA,UGA,NA,14,NA,4.59,NA,NA,-83.35767688,33.89078066,6/24/24,13:04:00,2024,NA,3/18/24,,GF3,60
535,2d82c38c-250c-4b72-bb05-a32ce212fea3,6/24/24 13:28,agc93487_USG,6/24/24 13:28,agc93487_USG,6/24/24 13:05,Andie Crenshaw,NA,UGA,NA,14,NA,3.87,NA,NA,-83.3576651,33.89077458,6/24/24,13:05:00,2024,NA,3/18/24,,GF3,60
536,09d4da48-ecbe-4d32-b7fb-02af063e1b6b,6/24/24 13:28,agc93487_USG,6/24/24 13:28,agc93487_USG,6/24/24 13:05,Andie Crenshaw,NA,UGA,NA,14,NA,4.81,NA,NA,-83.35767723,33.8907744,6/24/24,13:05:00,2024,NA,3/18/24,,GF3,60
537,9ba39f4a-32e1-47a5-ba69-2320ca1391eb,6/24/24 13:28,agc93487_USG,6/24/24 13:28,agc93487_USG,6/24/24 13:06,Andie Crenshaw,NA,UGA,NA,14,NA,5.52,NA,NA,-83.35765926,33.89077574,6/24/24,13:06:00,2024,NA,3/18/24,,GF3,60
538,3d12603e-c556-4ea9-9239-e95b9997f14c,6/24/24 13:28,agc93487_USG,6/24/24 13:28,agc93487_USG,6/24/24 13:06,Andie Crenshaw,NA,UGA,NA,14,NA,5.38,NA,NA,-83.35764804,33.89072592,6/24/24,13:06:00,2024,NA,3/18/24,,GF3,60
539,df4d997f-7262-4a3d-b9f6-9ee3dc2582f4,6/24/24 13:28,agc93487_USG,6/24/24 13:28,agc93487_USG,6/24/24 13:06,Andie Crenshaw,NA,UGA,NA,14,NA,4.29,NA,NA,-83.35769208,33.89075672,6/24/24,13:06:00,2024,NA,3/18/24,,GF3,60
540,9bc765f4-9c02-4522-9e60-f13af437fb5e,6/24/24 13:28,agc93487_USG,6/24/24 13:28,agc93487_USG,6/24/24 13:06,Andie Crenshaw,NA,UGA,NA,14,NA,4.38,NA,NA,-83.35772461,33.89073362,6/24/24,13:06:00,2024,NA,3/18/24,,GF3,60
541,7b9390c3-dea9-4427-ae50-c91cacd3c1de,6/24/24 13:28,agc93487_USG,6/24/24 13:28,agc93487_USG,6/24/24 13:08,Andie Crenshaw,NA,UGA,NA,14,NA,6.14,NA,NA,-83.35768739,33.89079067,6/24/24,13:08:00,2024,NA,3/18/24,,GF3,60
690,dd260c23-d738-42c6-9d92-c1802fada55a,6/26/24 13:01,ek30648_USG,6/26/24 13:01,ek30648_USG,6/26/24 10:54,Corrie Navis,NA,UGA,NA,14,NA,4.41,NA,NA,-83.3576682,33.89078062,6/26/24,10:54:00,2024,NA,3/18/24,,GF3,60
765,8636b016-5008-48c3-b815-e37004aa60f2,6/26/24 14:17,ek30648_USG,6/26/24 14:17,ek30648_USG,6/26/24 14:08,Eva Kerr,NA,UGA,NA,14,NA,4.83,NA,NA,-83.35766751,33.89077175,6/26/24,14:08:00,2024,NA,3/18/24,,GF3,60
766,ee546aa6-2af6-41d2-8a87-a1b37cacb10b,6/26/24 14:17,ek30648_USG,6/26/24 14:17,ek30648_USG,6/26/24 14:09,Eva Kerr,NA,UGA,NA,14,NA,5.65,NA,NA,-83.35769355,33.89076482,6/26/24,14:09:00,2024,NA,3/18/24,,GF3,60
767,4c2731cd-403d-4871-87fe-397783d98d9f,6/26/24 14:17,ek30648_USG,6/26/24 14:17,ek30648_USG,6/26/24 14:09,Eva Kerr,NA,UGA,NA,14,NA,5.06,NA,NA,-83.35769355,33.89076482,6/26/24,14:09:00,2024,NA,3/18/24,,GF3,60
