Species,AnimalID#,clutch,date eggs hatched,tank,stocking density,Year,Date.stocked,Date.metamorphosed,Days.to.metamorphosis,Mass.g.metamorphosed,Mark,Fate.comments,date.alpha.tag.was.inserted
Rcap-,1993,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,5.55,2500,,not applicable
Rcap-,1994,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.46,2500,,not applicable
Rcap-,1995,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,5,2500,,not applicable
Rcap-,1996,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.32,2500,,not applicable
Rcap-,1997,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.9,2500,,not applicable
Rcap-,1998,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,5.67,2500,,not applicable
Rcap-,1999,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,3.87,2500,,not applicable
Rcap-,2000,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.04,2500,,not applicable
Rcap-,2001,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,3.99,2500,,not applicable
Rcap-,2002,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,5.09,2500,,not applicable
Rcap-,2003,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,4,2500,,not applicable
Rcap-,2004,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.35,2500,,not applicable
Rcap-,2005,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.56,2500,,not applicable
Rcap-,2006,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.92,2500,,not applicable
Rcap-,2007,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,5.32,2500,,not applicable
Rcap-,2008,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,3.8,2500,,not applicable
Rcap-,2009,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.79,2500,,not applicable
Rcap-,2010,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,3.8,2500,,not applicable
Rcap-,2011,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,3.54,2500,,not applicable
Rcap-,2012,na,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.98,2500,,not applicable
Rcap-,2145,na,2/25/13,7,100,2013,3/7/13,6/16/13,101,5.1,2500,,not applicable
Rcap-,2146,na,2/25/13,7,100,2013,3/7/13,6/16/13,101,4.62,2500,,not applicable
Rcap-,2147,na,2/25/13,7,100,2013,3/7/13,6/16/13,101,4.31,2500,,not applicable
Rcap-,2148,na,2/25/13,7,100,2013,3/7/13,6/16/13,101,3.85,2500,,not applicable
Rcap-,2149,na,2/25/13,7,100,2013,3/7/13,6/16/13,101,3.81,2500,,not applicable
Rcap-,2150,na,2/25/13,7,100,2013,3/7/13,6/16/13,101,3.85,2500,,not applicable
Rcap-,2151,na,2/25/13,7,100,2013,3/7/13,6/16/13,101,4.81,2500,,not applicable
Rcap-,2152,na,2/25/13,7,100,2013,3/7/13,6/16/13,101,4.35,2500,,not applicable
Rcap-,2153,na,2/25/13,7,100,2013,3/7/13,6/16/13,101,3.72,2500,,not applicable
Rcap-,2154,na,2/25/13,7,100,2013,3/7/13,6/16/13,101,3.91,2500,,not applicable
Rcap-,2155,na,2/25/13,7,100,2013,3/7/13,6/16/13,101,4.49,2500,,not applicable
Rcap-,2156,na,2/25/13,7,100,2013,3/7/13,6/16/13,101,3.94,2500,,not applicable
Rcap-,2232,na,2/25/13,7,100,2013,3/7/13,6/17/13,102,4.43,2500,,not applicable
Rcap-,2233,na,2/25/13,7,100,2013,3/7/13,6/17/13,102,3.59,2500,,not applicable
Rcap-,2234,na,2/25/13,7,100,2013,3/7/13,6/17/13,102,3.86,2500,,not applicable
Rcap-,2235,na,2/25/13,7,100,2013,3/7/13,6/17/13,102,3.85,2500,,not applicable
Rcap-,2298,na,2/25/13,7,100,2013,3/7/13,6/18/13,103,4,2500,,not applicable
Rcap-,2299,na,2/25/13,7,100,2013,3/7/13,6/18/13,103,4.33,2500,,not applicable
Rcap-,2300,na,2/25/13,7,100,2013,3/7/13,6/18/13,103,3.96,2500,,not applicable
Rcap-,2316,na,2/25/13,7,100,2013,3/7/13,6/19/13,104,4.11,2500,,not applicable
Rcap-,2317,na,2/25/13,7,100,2013,3/7/13,6/19/13,104,4.77,2500,,not applicable
Rcap-,2367,na,2/25/13,7,100,2013,3/7/13,6/21/13,106,2.88,2500,,not applicable
Rcap-,2368,na,2/25/13,7,100,2013,3/7/13,6/21/13,106,4.59,2500,,not applicable
Rcap-,2369,na,2/25/13,7,100,2013,3/7/13,6/21/13,106,3.65,2500,,not applicable
Rcap-,2370,na,2/25/13,7,100,2013,3/7/13,6/21/13,106,2.98,2500,,not applicable
Rcap-,2371,na,2/25/13,7,100,2013,3/7/13,6/21/13,106,3.83,2500,,not applicable
Rcap-,2372,na,2/25/13,7,100,2013,3/7/13,6/21/13,106,3.9,2500,,not applicable
Rcap-,2373,na,2/25/13,7,100,2013,3/7/13,6/21/13,106,3.6,2500,,not applicable
Rcap-,2441,na,2/25/13,7,100,2013,3/7/13,6/23/13,108,4.18,2500,,not applicable
Rcap-,2442,na,2/25/13,7,100,2013,3/7/13,6/23/13,108,3.44,2500,missing rear left foot,not applicable
Rcap-,2443,na,2/25/13,7,100,2013,3/7/13,6/23/13,108,4.22,2500,,not applicable
Rcap-,2444,na,2/25/13,7,100,2013,3/7/13,6/23/13,108,4.33,2500,,not applicable
Rcap-,2477,na,2/25/13,7,100,2013,3/7/13,6/24/13,109,4.54,2500,,not applicable
Rcap-,2536,na,2/25/13,7,100,2013,3/7/13,6/28/13,113,4.86,2500,,not applicable
Rcap-,2537,na,2/25/13,7,100,2013,3/7/13,6/28/13,113,5.19,2500,,not applicable
Rcap-,2538,na,2/25/13,7,100,2013,3/7/13,6/28/13,113,5.25,2500,,not applicable
Rcap-,2539,na,2/25/13,7,100,2013,3/7/13,6/28/13,113,4.43,2500,,not applicable
Rcap-,2540,na,2/25/13,7,100,2013,3/7/13,6/28/13,113,4.51,2500,,not applicable
Rcap-,2597,na,2/25/13,7,100,2013,3/7/13,7/2/13,117,5.54,2500,,not applicable
Rcap-,2598,na,2/25/13,7,100,2013,3/7/13,7/2/13,117,4.41,2500,,not applicable
Rcap-,2613,na,2/25/13,7,100,2013,3/7/13,7/4/13,119,6.17,2500,,not applicable
Rcap-,2626,na,2/25/13,7,100,2013,3/7/13,7/5/13,120,5.96,2500,,not applicable
Rcap-,1835,na,2/25/13,8,100,2013,3/7/13,6/11/13,96,3.92,2500,,not applicable
Rcap-,1836,na,2/25/13,8,100,2013,3/7/13,6/11/13,96,4.38,2500,,not applicable
Rcap-,1865,na,2/25/13,8,100,2013,3/7/13,6/12/13,97,4.07,2500,,not applicable
Rcap-,1866,na,2/25/13,8,100,2013,3/7/13,6/12/13,97,3.21,2500,,not applicable
Rcap-,1867,na,2/25/13,8,100,2013,3/7/13,6/12/13,97,3.36,2500,,not applicable
Rcap-,1868,na,2/25/13,8,100,2013,3/7/13,6/12/13,97,4.7,2500,,not applicable
Rcap-,2013,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.08,2500,,not applicable
Rcap-,2014,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,3.91,2500,,not applicable
Rcap-,2015,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.66,2500,,not applicable
Rcap-,2016,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.05,2500,,not applicable
Rcap-,2017,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.15,2500,,not applicable
Rcap-,2018,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,3.44,2500,,not applicable
Rcap-,2019,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.61,2500,,not applicable
Rcap-,2020,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,3.36,2500,,not applicable
Rcap-,2021,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.28,2500,,not applicable
Rcap-,2022,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.03,2500,,not applicable
Rcap-,2023,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.17,2500,,not applicable
Rcap-,2024,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,3.91,2500,,not applicable
Rcap-,2025,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,3.03,2500,,not applicable
Rcap-,2026,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,3.91,2500,,not applicable
Rcap-,2027,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.04,2500,,not applicable
Rcap-,2028,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.52,2500,,not applicable
Rcap-,2029,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,3.37,2500,,not applicable
Rcap-,2030,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.15,2500,,not applicable
Rcap-,2031,na,2/25/13,8,100,2013,3/7/13,6/14/13,99,3.97,2500,,not applicable
Rcap-,2157,na,2/25/13,8,100,2013,3/7/13,6/16/13,101,3.35,2500,,not applicable
Rcap-,2158,na,2/25/13,8,100,2013,3/7/13,6/16/13,101,3.73,2500,,not applicable
Rcap-,2159,na,2/25/13,8,100,2013,3/7/13,6/16/13,101,3.34,2500,,not applicable
Rcap-,2160,na,2/25/13,8,100,2013,3/7/13,6/16/13,101,3.26,2500,,not applicable
Rcap-,2161,na,2/25/13,8,100,2013,3/7/13,6/16/13,101,4.87,2500,,not applicable
Rcap-,2162,na,2/25/13,8,100,2013,3/7/13,6/16/13,101,4.56,2500,,not applicable
Rcap-,2163,na,2/25/13,8,100,2013,3/7/13,6/16/13,101,4.25,2500,,not applicable
Rcap-,2164,na,2/25/13,8,100,2013,3/7/13,6/16/13,101,4.2,2500,,not applicable
Rcap-,2165,na,2/25/13,8,100,2013,3/7/13,6/16/13,101,3.79,2500,,not applicable
Rcap-,2166,na,2/25/13,8,100,2013,3/7/13,6/16/13,101,3.22,2500,,not applicable
Rcap-,2167,na,2/25/13,8,100,2013,3/7/13,6/16/13,101,3.48,2500,,not applicable
Rcap-,2168,na,2/25/13,8,100,2013,3/7/13,6/16/13,101,4.35,2500,,not applicable
Rcap-,2169,na,2/25/13,8,100,2013,3/7/13,6/16/13,101,3.55,2500,,not applicable
Rcap-,2170,na,2/25/13,8,100,2013,3/7/13,6/16/13,101,4.44,2500,found dead on 6/18/2013,not applicable
Rcap-,2265,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,3.6,2500,,not applicable
Rcap-,2266,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,4.25,2500,,not applicable
Rcap-,2267,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,3.63,2500,,not applicable
Rcap-,2268,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,3.27,2500,,not applicable
Rcap-,2269,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,3.8,2500,,not applicable
Rcap-,2270,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,4.4,2500,,not applicable
Rcap-,2271,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,3.86,2500,,not applicable
Rcap-,2272,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,3.31,2500,,not applicable
Rcap-,2273,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,4.51,2500,,not applicable
Rcap-,2274,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,4.23,2500,,not applicable
Rcap-,2275,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,4.41,2500,,not applicable
Rcap-,2276,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,3.95,2500,,not applicable
Rcap-,2277,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,4.01,2500,,not applicable
Rcap-,2278,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,4.15,2500,,not applicable
Rcap-,2279,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,3.95,2500,,not applicable
Rcap-,2280,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,2.78,2500,,not applicable
Rcap-,2281,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,3.3,2500,,not applicable
Rcap-,2282,na,2/25/13,8,100,2013,3/7/13,6/18/13,103,2.77,2500,,not applicable
Rcap-,2326,na,2/25/13,8,100,2013,3/7/13,6/19/13,104,4.09,2500,,not applicable
Rcap-,2327,na,2/25/13,8,100,2013,3/7/13,6/19/13,104,3.43,2500,,not applicable
Rcap-,2328,na,2/25/13,8,100,2013,3/7/13,6/19/13,104,3.56,2500,,not applicable
Rcap-,2356,na,2/25/13,8,100,2013,3/7/13,6/21/13,106,3.92,2500,,not applicable
Rcap-,2357,na,2/25/13,8,100,2013,3/7/13,6/21/13,106,3.36,2500,,not applicable
Rcap-,2358,na,2/25/13,8,100,2013,3/7/13,6/21/13,106,3.04,2500,,not applicable
Rcap-,2359,na,2/25/13,8,100,2013,3/7/13,6/21/13,106,3.48,2500,,not applicable
Rcap-,2445,na,2/25/13,8,100,2013,3/7/13,6/23/13,108,3.15,2500,,not applicable
Rcap-,2446,na,2/25/13,8,100,2013,3/7/13,6/23/13,108,3.54,2500,,not applicable
Rcap-,2447,na,2/25/13,8,100,2013,3/7/13,6/23/13,108,4.2,2500,,not applicable
Rcap-,2448,na,2/25/13,8,100,2013,3/7/13,6/23/13,108,3.1,2500,,not applicable
Rcap-,2449,na,2/25/13,8,100,2013,3/7/13,6/23/13,108,3.02,2500,,not applicable
Rcap-,2478,na,2/25/13,8,100,2013,3/7/13,6/24/13,109,4.07,2500,,not applicable
Rcap-,2479,na,2/25/13,8,100,2013,3/7/13,6/24/13,109,3.32,2500,,not applicable
Rcap-,2507,na,2/25/13,8,100,2013,3/7/13,6/26/13,111,4.17,2500,,not applicable
Rcap-,2508,na,2/25/13,8,100,2013,3/7/13,6/26/13,111,3.9,2500,,not applicable
Rcap-,2509,na,2/25/13,8,100,2013,3/7/13,6/26/13,111,3.86,2500,,not applicable
Rcap-,2510,na,2/25/13,8,100,2013,3/7/13,6/26/13,111,3.76,2500,,not applicable
Rcap-,2511,na,2/25/13,8,100,2013,3/7/13,6/26/13,111,4.12,2500,,not applicable
Rcap-,2574,na,2/25/13,8,100,2013,3/7/13,6/30/13,115,4.2,2500,,not applicable
Rcap-,2599,na,2/25/13,8,100,2013,3/7/13,7/2/13,117,3.77,2500,,not applicable
Rcap-,2600,na,2/25/13,8,100,2013,3/7/13,7/2/13,117,5.34,2500,,not applicable
Rcap-,2614,na,2/25/13,8,100,2013,3/7/13,7/4/13,119,5.69,2500,,not applicable
Rcap-,2642,na,2/25/13,8,100,2013,3/7/13,7/7/13,122,6.43,2500,,not applicable
Rcap-,2643,na,2/25/13,8,100,2013,3/7/13,7/7/13,122,5.32,2500,,not applicable
Rcap-,2665,na,2/25/13,8,100,2013,3/7/13,7/11/13,126,7.17,2500,,not applicable
Rcap-,2690,na,2/25/13,8,100,2013,3/7/13,7/17/13,132,7.7,2500,,not applicable
Rcap-,2707,na,2/25/13,8,100,2013,3/7/13,7/22/13,137,3.21,2500,,not applicable
Rcap-,1837,na,2/25/13,9,100,2013,3/7/13,6/11/13,96,4.61,2500,,not applicable
Rcap-,1838,na,2/25/13,9,100,2013,3/7/13,6/11/13,96,4.66,2500,,not applicable
Rcap-,1839,na,2/25/13,9,100,2013,3/7/13,6/11/13,96,4.53,2500,,not applicable
Rcap-,1840,na,2/25/13,9,100,2013,3/7/13,6/11/13,96,4.08,2500,,not applicable
Rcap-,1841,na,2/25/13,9,100,2013,3/7/13,6/11/13,96,4.35,2500,,not applicable
Rcap-,1842,na,2/25/13,9,100,2013,3/7/13,6/11/13,96,4.54,2500,,not applicable
Rcap-,2032,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.85,2500,,not applicable
Rcap-,2033,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.54,2500,,not applicable
Rcap-,2034,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.77,2500,,not applicable
Rcap-,2035,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.23,2500,,not applicable
Rcap-,2036,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.42,2500,,not applicable
Rcap-,2037,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,4,2500,,not applicable
Rcap-,2038,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.75,2500,,not applicable
Rcap-,2039,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.67,2500,,not applicable
Rcap-,2040,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.58,2500,,not applicable
Rcap-,2041,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.77,2500,,not applicable
Rcap-,2042,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.77,2500,,not applicable
Rcap-,2043,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,5.28,2500,,not applicable
Rcap-,2044,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.52,2500,,not applicable
Rcap-,2045,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.77,2500,,not applicable
Rcap-,2046,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.05,2500,,not applicable
Rcap-,2047,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.63,2500,,not applicable
Rcap-,2048,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.45,2500,,not applicable
Rcap-,2049,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.89,2500,,not applicable
Rcap-,2050,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.28,2500,,not applicable
Rcap-,2051,na,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.91,2500,,not applicable
Rcap-,2171,na,2/25/13,9,100,2013,3/7/13,6/16/13,101,4.84,2500,,not applicable
Rcap-,2172,na,2/25/13,9,100,2013,3/7/13,6/16/13,101,3.06,2500,,not applicable
Rcap-,2173,na,2/25/13,9,100,2013,3/7/13,6/16/13,101,4.66,2500,,not applicable
Rcap-,2174,na,2/25/13,9,100,2013,3/7/13,6/16/13,101,3.89,2500,,not applicable
Rcap-,2175,na,2/25/13,9,100,2013,3/7/13,6/16/13,101,4.03,2500,,not applicable
Rcap-,2176,na,2/25/13,9,100,2013,3/7/13,6/16/13,101,4.23,2500,,not applicable
Rcap-,2177,na,2/25/13,9,100,2013,3/7/13,6/16/13,101,3.43,2500,,not applicable
Rcap-,2178,na,2/25/13,9,100,2013,3/7/13,6/16/13,101,3.96,2500,,not applicable
Rcap-,2179,na,2/25/13,9,100,2013,3/7/13,6/16/13,101,4.3,2500,,not applicable
Rcap-,2180,na,2/25/13,9,100,2013,3/7/13,6/16/13,101,3.46,2500,,not applicable
Rcap-,2181,na,2/25/13,9,100,2013,3/7/13,6/16/13,101,4.67,2500,,not applicable
Rcap-,2182,na,2/25/13,9,100,2013,3/7/13,6/16/13,101,4.61,2500,,not applicable
Rcap-,2183,na,2/25/13,9,100,2013,3/7/13,6/16/13,101,5.28,2500,,not applicable
Rcap-,2184,na,2/25/13,9,100,2013,3/7/13,6/16/13,101,4.02,2500,,not applicable
Rcap-,2185,na,2/25/13,9,100,2013,3/7/13,6/16/13,101,3.99,2500,,not applicable
Rcap-,2244,na,2/25/13,9,100,2013,3/7/13,6/18/13,103,4.09,2500,,not applicable
Rcap-,2245,na,2/25/13,9,100,2013,3/7/13,6/18/13,103,3.98,2500,,not applicable
Rcap-,2246,na,2/25/13,9,100,2013,3/7/13,6/18/13,103,3.6,2500,,not applicable
Rcap-,2247,na,2/25/13,9,100,2013,3/7/13,6/18/13,103,4.66,2500,,not applicable
Rcap-,2248,na,2/25/13,9,100,2013,3/7/13,6/18/13,103,5.11,2500,,not applicable
Rcap-,2249,na,2/25/13,9,100,2013,3/7/13,6/18/13,103,4.6,2500,,not applicable
Rcap-,2250,na,2/25/13,9,100,2013,3/7/13,6/18/13,103,4.2,2500,,not applicable
Rcap-,2251,na,2/25/13,9,100,2013,3/7/13,6/18/13,103,3.19,2500,,not applicable
Rcap-,2252,na,2/25/13,9,100,2013,3/7/13,6/18/13,103,3.95,2500,,not applicable
Rcap-,2253,na,2/25/13,9,100,2013,3/7/13,6/18/13,103,2.82,2500,,not applicable
Rcap-,2254,na,2/25/13,9,100,2013,3/7/13,6/18/13,103,2.72,2500,,not applicable
Rcap-,2255,na,2/25/13,9,100,2013,3/7/13,6/18/13,103,3.69,2500,,not applicable
Rcap-,2329,na,2/25/13,9,100,2013,3/7/13,6/19/13,104,3.84,2500,,not applicable
Rcap-,2330,na,2/25/13,9,100,2013,3/7/13,6/19/13,104,3.64,2500,,not applicable
Rcap-,2331,na,2/25/13,9,100,2013,3/7/13,6/19/13,104,3.08,2500,,not applicable
Rcap-,2332,na,2/25/13,9,100,2013,3/7/13,6/19/13,104,3.74,2500,,not applicable
Rcap-,2379,na,2/25/13,9,100,2013,3/7/13,6/21/13,106,3.89,2500,,not applicable
Rcap-,2380,na,2/25/13,9,100,2013,3/7/13,6/21/13,106,3.25,2500,,not applicable
Rcap-,2381,na,2/25/13,9,100,2013,3/7/13,6/21/13,106,3.42,2500,,not applicable
Rcap-,2382,na,2/25/13,9,100,2013,3/7/13,6/21/13,106,3.6,2500,,not applicable
Rcap-,2383,na,2/25/13,9,100,2013,3/7/13,6/21/13,106,2.75,2500,,not applicable
Rcap-,2384,na,2/25/13,9,100,2013,3/7/13,6/21/13,106,3.74,2500,,not applicable
Rcap-,2385,na,2/25/13,9,100,2013,3/7/13,6/21/13,106,3.94,2500,,not applicable
Rcap-,2386,na,2/25/13,9,100,2013,3/7/13,6/21/13,106,3.22,2500,,not applicable
Rcap-,2387,na,2/25/13,9,100,2013,3/7/13,6/21/13,106,3.82,2500,,not applicable
Rcap-,2388,na,2/25/13,9,100,2013,3/7/13,6/21/13,106,3.45,2500,,not applicable
Rcap-,2450,na,2/25/13,9,100,2013,3/7/13,6/23/13,108,2.74,2500,,not applicable
Rcap-,2451,na,2/25/13,9,100,2013,3/7/13,6/23/13,108,3.47,2500,,not applicable
Rcap-,2452,na,2/25/13,9,100,2013,3/7/13,6/23/13,108,4.04,2500,,not applicable
Rcap-,2453,na,2/25/13,9,100,2013,3/7/13,6/23/13,108,3.7,2500,,not applicable
Rcap-,2454,na,2/25/13,9,100,2013,3/7/13,6/23/13,108,4.12,2500,,not applicable
Rcap-,2512,na,2/25/13,9,100,2013,3/7/13,6/26/13,111,2.96,2500,,not applicable
Rcap-,2513,na,2/25/13,9,100,2013,3/7/13,6/26/13,111,2.93,2500,,not applicable
Rcap-,2514,na,2/25/13,9,100,2013,3/7/13,6/26/13,111,3.27,2500,,not applicable
Rcap-,2515,na,2/25/13,9,100,2013,3/7/13,6/26/13,111,4.1,2500,,not applicable
Rcap-,2516,na,2/25/13,9,100,2013,3/7/13,6/26/13,111,3.89,2500,,not applicable
Rcap-,2517,na,2/25/13,9,100,2013,3/7/13,6/26/13,111,4.45,2500,,not applicable
Rcap-,2520,na,2/25/13,9,100,2013,3/7/13,6/28/13,113,4.41,2500,,not applicable
Rcap-,2521,na,2/25/13,9,100,2013,3/7/13,6/28/13,113,3.88,2500,,not applicable
Rcap-,2522,na,2/25/13,9,100,2013,3/7/13,6/28/13,113,5.16,2500,,not applicable
Rcap-,2549,na,2/25/13,9,100,2013,3/7/13,6/29/13,114,4,2500,,not applicable
Rcap-,2550,na,2/25/13,9,100,2013,3/7/13,6/29/13,114,5.46,2500,,not applicable
Rcap-,2575,na,2/25/13,9,100,2013,3/7/13,6/30/13,115,4.49,2500,,not applicable
Rcap-,2627,na,2/25/13,9,100,2013,3/7/13,7/5/13,120,6.34,2500,,not applicable
Rcap-,2628,na,2/25/13,9,100,2013,3/7/13,7/5/13,120,5.47,2500,,not applicable
Rcap-,2629,na,2/25/13,9,100,2013,3/7/13,7/5/13,120,5.72,2500,,not applicable
Rcap-,2644,na,2/25/13,9,100,2013,3/7/13,7/7/13,122,6.95,2500,,not applicable
Rcap-,2691,na,2/25/13,9,100,2013,3/7/13,7/19/13,134,6.66,2500,"bleeding from operculum flap, checked on it had died",not applicable
Rcap-,2713,na,2/25/13,9,100,2013,3/7/13,7/29/13,144,10.4,2500,still has a small tail,not applicable
Rcap-,2052,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.05,2500,,not applicable
Rcap-,2053,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.68,2500,,not applicable
Rcap-,2054,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.78,2500,,not applicable
Rcap-,2055,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.41,2500,,not applicable
Rcap-,2056,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,5.19,2500,,not applicable
Rcap-,2057,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.06,2500,,not applicable
Rcap-,2058,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.09,2500,,not applicable
Rcap-,2059,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.07,2500,,not applicable
Rcap-,2060,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.42,2500,,not applicable
Rcap-,2061,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,3.04,2500,,not applicable
Rcap-,2062,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,3.87,2500,,not applicable
Rcap-,2063,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.5,2500,,not applicable
Rcap-,2064,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.82,2500,,not applicable
Rcap-,2065,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.04,2500,,not applicable
Rcap-,2066,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,3.63,2500,,not applicable
Rcap-,2067,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.58,2500,,not applicable
Rcap-,2068,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.95,2500,,not applicable
Rcap-,2069,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.52,2500,,not applicable
Rcap-,2070,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.54,2500,,not applicable
Rcap-,2071,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,3.87,2500,,not applicable
Rcap-,2072,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,3.49,2500,,not applicable
Rcap-,2073,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,3.97,2500,,not applicable
Rcap-,2074,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.33,2500,,not applicable
Rcap-,2075,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.69,2500,,not applicable
Rcap-,2076,na,2/25/13,10,100,2013,3/7/13,6/14/13,99,5.03,2500,,not applicable
Rcap-,2186,na,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.33,2500,,not applicable
Rcap-,2187,na,2/25/13,10,100,2013,3/7/13,6/16/13,101,3.59,2500,,not applicable
Rcap-,2188,na,2/25/13,10,100,2013,3/7/13,6/16/13,101,3.35,2500,,not applicable
Rcap-,2189,na,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.36,2500,,not applicable
Rcap-,2190,na,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.07,2500,,not applicable
Rcap-,2191,na,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.19,2500,,not applicable
Rcap-,2192,na,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.5,2500,,not applicable
Rcap-,2193,na,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.3,2500,,not applicable
Rcap-,2194,na,2/25/13,10,100,2013,3/7/13,6/16/13,101,3.57,2500,,not applicable
